election_id,election_desc,cand_name,seat_desc,zip_code,filing_period,TOT_CON_AMT
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90003,1st Pre-Runoff (2017-03-02 to 2017-04-01),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90003,2nd Pre-Election (2017-01-22 to 2017-02-18),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90003,3rd Pre-Runoff (2017-04-30 to 2017-05-10),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90003,3rd Quarterly (2016-07-01 to 2016-09-30),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90004,1st Pre-Runoff (2017-03-02 to 2017-04-01),1075.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90004,1st Semi-Annual (2017-01-01 to 2017-06-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90004,2nd Pre-Election (2017-01-22 to 2017-02-18),1660.79
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90004,2nd Pre-Runoff (2017-04-02 to 2017-04-29),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90004,3rd Pre-Runoff (2017-04-30 to 2017-05-10),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90004,4th Quarterly (2016-10-01 to 2016-12-31),650.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90005,1st Pre-Runoff (2017-03-02 to 2017-04-01),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90005,1st Semi-Annual (2018-01-01 to 2018-06-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90005,2nd Pre-Election (2017-01-22 to 2017-02-18),4200.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90005,2nd Pre-Runoff (2017-04-02 to 2017-04-29),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90005,3rd Quarterly (2016-07-01 to 2016-09-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90006,1st Pre-Runoff (2017-03-02 to 2017-04-01),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90006,2nd Pre-Election (2017-01-22 to 2017-02-18),2100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90006,2nd Pre-Runoff (2017-04-02 to 2017-04-29),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90006,2nd Semi-Annual (2017-07-01 to 2017-12-31),350.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90006,3rd Pre-Runoff (2017-04-30 to 2017-05-10),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90006,3rd Quarterly (2016-07-01 to 2016-09-30),950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90007,1st Semi-Annual (2017-01-01 to 2017-06-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90008,1st Pre-Runoff (2017-03-02 to 2017-04-01),150.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90008,2nd Pre-Election (2017-01-22 to 2017-02-18),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90008,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90010,1st Pre-Runoff (2017-03-02 to 2017-04-01),-700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90010,1st Semi-Annual (2017-01-01 to 2017-06-30),3500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90010,2nd Pre-Election (2017-01-22 to 2017-02-18),4900.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90010,2nd Pre-Runoff (2017-04-02 to 2017-04-29),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90010,3rd Pre-Runoff (2017-04-30 to 2017-05-10),1200.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90010,3rd Quarterly (2016-07-01 to 2016-09-30),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90012,1st Pre-Runoff (2017-03-02 to 2017-04-01),600.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90012,1st Semi-Annual (2017-01-01 to 2017-06-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90012,2nd Pre-Election (2017-01-22 to 2017-02-18),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90012,2nd Pre-Runoff (2017-04-02 to 2017-04-29),2200.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90012,2nd Semi-Annual (2017-07-01 to 2017-12-31),800.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90012,3rd Pre-Runoff (2017-04-30 to 2017-05-10),-700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90012,3rd Quarterly (2016-07-01 to 2016-09-30),1700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90012,4th Quarterly (2016-10-01 to 2016-12-31),800.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90013,1st Pre-Runoff (2017-03-02 to 2017-04-01),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90013,2nd Pre-Election (2017-01-22 to 2017-02-18),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90013,2nd Pre-Runoff (2017-04-02 to 2017-04-29),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90013,3rd Quarterly (2016-07-01 to 2016-09-30),950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90013,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90014,1st Pre-Runoff (2017-03-02 to 2017-04-01),800.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90014,2nd Pre-Election (2017-01-22 to 2017-02-18),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90014,2nd Pre-Runoff (2017-04-02 to 2017-04-29),880.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90014,4th Quarterly (2016-10-01 to 2016-12-31),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90015,1st Pre-Election (2017-01-01 to 2017-01-21),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90015,1st Pre-Runoff (2017-03-02 to 2017-04-01),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90015,1st Semi-Annual (2017-01-01 to 2017-06-30),950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90015,2nd Pre-Election (2017-01-22 to 2017-02-18),2100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90015,2nd Pre-Runoff (2017-04-02 to 2017-04-29),3300.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90015,2nd Semi-Annual (2017-07-01 to 2017-12-31),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90015,3rd Pre-Runoff (2017-04-30 to 2017-05-10),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90015,3rd Quarterly (2016-07-01 to 2016-09-30),950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90015,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90016,1st Pre-Runoff (2017-03-02 to 2017-04-01),850.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90016,2nd Pre-Election (2017-01-22 to 2017-02-18),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90016,2nd Pre-Runoff (2017-04-02 to 2017-04-29),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90016,3rd Quarterly (2016-07-01 to 2016-09-30),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90016,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,1st Pre-Election (2017-01-01 to 2017-01-21),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,1st Pre-Runoff (2017-03-02 to 2017-04-01),1900.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,1st Semi-Annual (2017-01-01 to 2017-06-30),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,1st Semi-Annual (2018-01-01 to 2018-06-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,2nd Pre-Election (2017-01-22 to 2017-02-18),4250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,2nd Pre-Runoff (2017-04-02 to 2017-04-29),2600.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,2nd Semi-Annual (2017-07-01 to 2017-12-31),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,3rd Pre-Runoff (2017-04-30 to 2017-05-10),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,3rd Quarterly (2016-07-01 to 2016-09-30),3100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90017,4th Quarterly (2016-10-01 to 2016-12-31),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90018,3rd Quarterly (2016-07-01 to 2016-09-30),125.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90018,4th Quarterly (2016-10-01 to 2016-12-31),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90019,1st Pre-Runoff (2017-03-02 to 2017-04-01),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90019,2nd Pre-Election (2017-01-22 to 2017-02-18),1950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90019,2nd Pre-Runoff (2017-04-02 to 2017-04-29),200.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90019,3rd Pre-Runoff (2017-04-30 to 2017-05-10),750.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90019,3rd Quarterly (2016-07-01 to 2016-09-30),800.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90019,4th Quarterly (2016-10-01 to 2016-12-31),150.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90020,1st Pre-Runoff (2017-03-02 to 2017-04-01),1050.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90020,1st Semi-Annual (2017-01-01 to 2017-06-30),750.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90020,2nd Pre-Election (2017-01-22 to 2017-02-18),1950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90020,2nd Pre-Runoff (2017-04-02 to 2017-04-29),2100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90020,3rd Pre-Runoff (2017-04-30 to 2017-05-10),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90020,3rd Quarterly (2016-07-01 to 2016-09-30),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90020,4th Quarterly (2016-10-01 to 2016-12-31),750.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90021,1st Pre-Runoff (2017-03-02 to 2017-04-01),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90021,1st Semi-Annual (2018-01-01 to 2018-06-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90021,2nd Pre-Election (2017-01-22 to 2017-02-18),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90021,3rd Pre-Election (2017-02-19 to 2017-03-01),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90022,3rd Pre-Runoff (2017-04-30 to 2017-05-10),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90022,3rd Quarterly (2016-07-01 to 2016-09-30),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90022,4th Quarterly (2016-10-01 to 2016-12-31),400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90023,1st Pre-Runoff (2017-03-02 to 2017-04-01),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90023,2nd Pre-Election (2017-01-22 to 2017-02-18),800.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90023,2nd Pre-Runoff (2017-04-02 to 2017-04-29),650.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90023,3rd Pre-Election (2017-02-19 to 2017-03-01),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90024,1st Pre-Runoff (2017-03-02 to 2017-04-01),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90024,1st Semi-Annual (2017-01-01 to 2017-06-30),1650.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90024,2nd Pre-Election (2017-01-22 to 2017-02-18),3500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90024,2nd Pre-Runoff (2017-04-02 to 2017-04-29),1250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90024,3rd Pre-Election (2017-02-19 to 2017-03-01),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90024,3rd Pre-Runoff (2017-04-30 to 2017-05-10),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90024,3rd Quarterly (2016-07-01 to 2016-09-30),950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90024,4th Quarterly (2016-10-01 to 2016-12-31),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90025,1st Pre-Runoff (2017-03-02 to 2017-04-01),1050.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90025,1st Semi-Annual (2017-01-01 to 2017-06-30),1200.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90025,2nd Pre-Runoff (2017-04-02 to 2017-04-29),2350.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90025,3rd Pre-Runoff (2017-04-30 to 2017-05-10),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90025,3rd Quarterly (2016-07-01 to 2016-09-30),950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90025,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90026,1st Pre-Runoff (2017-03-02 to 2017-04-01),2275.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90026,1st Semi-Annual (2017-01-01 to 2017-06-30),600.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90026,2nd Pre-Election (2017-01-22 to 2017-02-18),600.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90026,2nd Pre-Runoff (2017-04-02 to 2017-04-29),400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90026,3rd Quarterly (2016-07-01 to 2016-09-30),1950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90026,4th Quarterly (2016-10-01 to 2016-12-31),1125.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90027,1st Pre-Runoff (2017-03-02 to 2017-04-01),2125.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90027,2nd Pre-Election (2017-01-22 to 2017-02-18),3221.58
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90027,2nd Pre-Runoff (2017-04-02 to 2017-04-29),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90027,3rd Quarterly (2016-07-01 to 2016-09-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90027,4th Quarterly (2016-10-01 to 2016-12-31),200.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90028,1st Pre-Runoff (2017-03-02 to 2017-04-01),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90028,1st Semi-Annual (2017-01-01 to 2017-06-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90028,2nd Pre-Election (2017-01-22 to 2017-02-18),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90028,2nd Pre-Runoff (2017-04-02 to 2017-04-29),1700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90028,3rd Quarterly (2016-07-01 to 2016-09-30),825.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90028,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90029,2nd Pre-Election (2017-01-22 to 2017-02-18),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90029,3rd Pre-Runoff (2017-04-30 to 2017-05-10),150.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90029,4th Quarterly (2016-10-01 to 2016-12-31),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90031,1st Pre-Runoff (2017-03-02 to 2017-04-01),400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90031,2nd Pre-Election (2017-01-22 to 2017-02-18),150.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90031,2nd Pre-Runoff (2017-04-02 to 2017-04-29),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90031,3rd Quarterly (2016-07-01 to 2016-09-30),525.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90031,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90032,1st Pre-Runoff (2017-03-02 to 2017-04-01),550.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90032,1st Semi-Annual (2017-01-01 to 2017-06-30),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90032,2nd Pre-Election (2017-01-22 to 2017-02-18),200.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90032,2nd Pre-Runoff (2017-04-02 to 2017-04-29),600.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90032,3rd Quarterly (2016-07-01 to 2016-09-30),729.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90032,4th Quarterly (2016-10-01 to 2016-12-31),850.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90033,1st Pre-Runoff (2017-03-02 to 2017-04-01),350.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90033,1st Semi-Annual (2017-01-01 to 2017-06-30),200.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90033,1st Semi-Annual (2018-01-01 to 2018-06-30),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90033,2nd Pre-Runoff (2017-04-02 to 2017-04-29),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90033,4th Quarterly (2016-10-01 to 2016-12-31),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90034,1st Pre-Runoff (2017-03-02 to 2017-04-01),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90034,1st Semi-Annual (2017-01-01 to 2017-06-30),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90034,2nd Pre-Election (2017-01-22 to 2017-02-18),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90034,2nd Pre-Runoff (2017-04-02 to 2017-04-29),450.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90034,3rd Quarterly (2016-07-01 to 2016-09-30),1325.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90034,4th Quarterly (2016-10-01 to 2016-12-31),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90035,1st Pre-Election (2017-01-01 to 2017-01-21),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90035,1st Pre-Runoff (2017-03-02 to 2017-04-01),1450.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90035,2nd Pre-Runoff (2017-04-02 to 2017-04-29),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90035,3rd Quarterly (2016-07-01 to 2016-09-30),1550.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90036,1st Pre-Runoff (2017-03-02 to 2017-04-01),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90036,1st Semi-Annual (2017-01-01 to 2017-06-30),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90036,2nd Pre-Election (2017-01-22 to 2017-02-18),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90036,2nd Pre-Runoff (2017-04-02 to 2017-04-29),630.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90036,3rd Pre-Election (2017-02-19 to 2017-03-01),350.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90036,3rd Quarterly (2016-07-01 to 2016-09-30),350.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90036,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90038,1st Pre-Runoff (2017-03-02 to 2017-04-01),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90038,2nd Pre-Election (2017-01-22 to 2017-02-18),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90038,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90039,2nd Pre-Election (2017-01-22 to 2017-02-18),1060.79
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90039,2nd Pre-Runoff (2017-04-02 to 2017-04-29),125.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90039,3rd Pre-Runoff (2017-04-30 to 2017-05-10),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90039,3rd Quarterly (2016-07-01 to 2016-09-30),625.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90039,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90040,1st Semi-Annual (2017-01-01 to 2017-06-30),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90040,4th Quarterly (2016-10-01 to 2016-12-31),700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90041,1st Pre-Election (2017-01-01 to 2017-01-21),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90041,1st Pre-Runoff (2017-03-02 to 2017-04-01),1700.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90041,2nd Pre-Election (2017-01-22 to 2017-02-18),500.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90041,2nd Pre-Runoff (2017-04-02 to 2017-04-29),350.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90041,2nd Semi-Annual (2017-07-01 to 2017-12-31),350.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90041,3rd Pre-Election (2017-02-19 to 2017-03-01),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90041,3rd Pre-Runoff (2017-04-30 to 2017-05-10),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90041,3rd Quarterly (2016-07-01 to 2016-09-30),2400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90041,4th Quarterly (2016-10-01 to 2016-12-31),100.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90042,1st Pre-Runoff (2017-03-02 to 2017-04-01),650.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90042,2nd Pre-Election (2017-01-22 to 2017-02-18),1400.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90042,2nd Pre-Runoff (2017-04-02 to 2017-04-29),200.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90042,3rd Quarterly (2016-07-01 to 2016-09-30),1350.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90042,4th Quarterly (2016-10-01 to 2016-12-31),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90043,1st Pre-Runoff (2017-03-02 to 2017-04-01),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90043,2nd Pre-Election (2017-01-22 to 2017-02-18),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90043,2nd Pre-Runoff (2017-04-02 to 2017-04-29),950.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90043,3rd Quarterly (2016-07-01 to 2016-09-30),1000.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90045,1st Semi-Annual (2017-01-01 to 2017-06-30),250.0
53,2017 City and LAUSD Elections,"Rodriguez, Monica",City Council Member - District 7,90045,2nd Pre-Election (2017-01-22 to 2017-02-18),700.0
